38.00000000	   185984.70615000	    0.14994977	                0.01361050	                0.14739830	3.38295634	   1.57545154	    0.00000000	                0.36224380	                0.00000000	0.00000000	               0.76422196	        0.93415797	        -0.38511394	        0.67908431	0.29039916	       0.29039916	        1.08106246	       0.01440074	    0.00036974	0.00000297	       0.00013326	        0.00009219	       0.00009219	    17909.28148512	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.81262136	       200605.14958635
39.00000000	   185984.70615000	    0.15022166	                0.01333439	                0.14752940	3.38295634	   1.64430969	    0.00000000	                0.40048568	                0.00000000	0.00000000	               0.70767786	        0.92909488	        -0.47096537	        0.81858816	0.37064891	       0.37064891	        1.12578034	       0.01417274	    0.00036974	0.00000210	       0.00013840	        0.00006439	       0.00006439	    17935.13022632	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.81352576	       200605.14958635
40.00000000	   185984.70615000	    0.15055218	                0.01303754	                0.14766879	3.38295634	   1.72734654	    0.00000000	                0.43098477	                0.00000000	0.00000000	               0.63747409	        0.92298922	        -0.56326185	        0.97120027	0.46495933	       0.46495933	        1.17768959	       0.01390722	    0.00036974	0.00000148	       0.00014572	        0.00004486	       0.00004486	    17898.27622580	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.81462283	       200605.14958635
41.00000000	   185984.70615000	    0.15097406	                0.01269943	                0.14781973	3.38295634	   1.83228483	    0.00000000	                0.44591453	                0.00000000	0.00000000	               0.54679797	        0.91527317	        -0.64952819	        1.14045105	0.57753814	       0.57753814	        1.24133449	       0.01359119	    0.00036974	0.00000105	       0.00015286	        0.00003113	       0.00003113	    17774.60618785	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.81601949	       200605.14958635
42.00000000	   185984.70615000	    0.15153425	                0.01229451	                0.14798726	3.38295634	   1.96982437	    0.00000000	                0.44691550	                0.00000000	0.00000000	               0.42680364	        0.90515997	        -0.72130020	        1.34371604	0.72076975	       0.72076975	        1.32360418	       0.01320483	    0.00036974	0.00000074	       0.00015775	        0.00002147	       0.00002147	    17517.97968641	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.81786762	       200605.14958635
43.00000000	   185984.70615000	    0.15228373	                0.01179384	                0.14817857	3.38295634	   2.15068916	    0.00000000	                0.44584723	                0.00000000	0.00000000	               0.27169913	        0.89186109	        -0.77711456	        1.60862541	0.91391643	       0.91391643	        1.43447731	       0.01272116	    0.00036974	0.00000052	       0.00015966	        0.00001464	       0.00001464	    17060.72784539	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.82032890	       200605.14958635
44.00000000	   185984.70615000	    0.15324202	                0.01117427	                0.14840219	3.38295634	   2.37681885	    0.00000000	                0.45299430	                0.00000000	0.00000000	               0.09135479	        0.87523391	        -0.82046809	        1.94831614	1.16602970	       1.16602970	        1.58667663	       0.01211293	    0.00036974	0.00000037	       0.00015921	        0.00000981	       0.00000981	    16346.47793110	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.82345707	       200605.14958635
45.00000000	   185984.70615000	    0.15434151	                0.01045967	                0.14866510	3.38295634	   2.62939635	    0.00000000	                0.45041605	                0.00000000	0.00000000	               0.00000000	        0.85666203	        -0.85557331	        2.31717539	1.44312420	       1.44312420	        1.78619734	       0.01139804	    0.00036974	0.00000026	       0.00015630	        0.00000642	       0.00000642	    15416.26507747	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.82702034	       200605.14958635
46.00000000	   185984.70615000	    0.15547241	                0.00971718	                0.14896958	3.38295634	   2.88178954	    0.00000000	                0.40549991	                0.00000000	0.00000000	               0.00000000	        0.83810371	        -0.88375629	        2.64342571	1.69135458	       1.69135458	        2.02716509	       0.01064426	    0.00036974	0.00000019	       0.00014871	        0.00000408	       0.00000408	    14397.17869904	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.83065683	       200605.14958635
47.00000000	   185984.70615000	    0.15658006	                0.00898779	                0.14931381	3.38295634	   3.12197600	    0.00000000	                0.32449339	                0.00000000	0.00000000	               0.00000000	        0.82044294	        -0.90486254	        2.91563457	1.90122250	       1.90122250	        2.30571056	       0.00989660	    0.00036974	0.00000013	       0.00013463	        0.00000253	       0.00000253	    13372.38314144	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.83419073	       200605.14958635
48.00000000	   185984.70615000	    0.15765459	                0.00830001	                0.14969447	3.38295634	   3.34959834	    0.00000000	                0.00000000	                0.00000000	0.00000000	               0.00000000	        0.80370600	        -0.93360245	        2.79460502	1.81987174	       1.81987174	        2.62622319	       0.00916353	    0.00036974	0.00000009	       0.00013937	        0.00000153	       0.00000153	    12362.20816937	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.83759284	       200605.14958635
49.00000000	   185984.70615000	    0.15870914	                0.00764336	                0.15010848	3.38295634	   3.56707963	    0.00000000	                0.00000000	                0.00000000	0.00000000	               0.00000000	        0.78771473	        -0.95710887	        2.41358649	1.54412965	       1.54412965	        2.99691400	       0.00844716	    0.00036974	0.00000007	       0.00015112	        0.00000090	       0.00000090	    11373.11700834	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.84090687	       200605.14958635
50.00000000	   185984.70615000	    0.15967240	                0.00727731	                0.15055152	3.38295634	   3.76308997	    0.00000000	                0.00000000	                0.00000000	0.00000000	               0.00000000	        0.77330221	        -0.52687211	        0.87668235	0.43716359	       0.43716359	        3.39260788	       0.00774458	    0.00036974	0.00000005	       0.00018856	        0.00014461	       0.00014461	    10402.40470406	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.84391272	       200605.14958635
51.00000000	   185984.70615000	    0.16047412	                0.00717499	                0.15101600	3.38295634	   3.91994083	    0.00000000	                0.00000000	                0.00000000	0.00000000	               0.00000000	        0.76176906	        -0.42825264	        0.53631376	0.21132454	       0.21132454	        3.74474793	       0.00709943	    0.00036974	0.00000003	       0.00026165	        0.00039151	       0.00039151	    9509.56478586	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.84639908	       200605.14958635
